index,row,column,x,y,width,height,icon_key,name,group,shared,usage_count,art_source,sha256_rgba
286,28,6,768,3584,128,128,item.night_claw,Night Claw,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,2baa53a7bd3d100570b9ec662eb681376b6331e7475a0bf46c2d0d63894afd98
287,28,7,896,3584,128,128,item.phoenix_ash,Phoenix Ash,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,6bf3b0d1ae14d063065aff49594355e1895d716f60e162e7cab360d7a69e7287
288,28,8,1024,3584,128,128,item.dreadguard_plate,Dreadguard Plate,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,90bd9c5bbc9033432dc5815ef5160bb8eac14b65521b26f71908de2de61ec1c2
289,28,9,1152,3584,128,128,item.tempest_core,Tempest Core,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,8b0d5cb10585329b8e92288bc71f33930afc7f737848bbfcb137b02ce34d6fa5
290,29,0,0,3712,128,128,item.overlord_crest,Overlord Crest,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,95bb2c0c081d3ef4bb3b2846f017fada358c0fb4b7fc3de0968a76efdad59a8a
291,29,1,128,3712,128,128,item.ancient_relic,Ancient Relic,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,b03c74193b5f4ae1e1c1936f6a7dde616cc01be7081cc1623ba5d3298d5689b7
292,29,2,256,3712,128,128,item.astral_lens,Astral Lens,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,0ffd724d8483585824cc4ca9decd2b467b0100869d7ac8edec7c995d5d8b4d1b
293,29,3,384,3712,128,128,item.juggernaut_rivet,Juggernaut Rivet,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,c6aa3c81965891c061fd3fa37030358307bc3d745ebad0f50c0c6d1d00edbfb5
294,29,4,512,3712,128,128,item.frostfiend_horn,Frostfiend Horn,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,09bf38e781b7226d40d0528f0c9b33aa9956e689859c3fca28d2cc6b33d2398a
295,29,5,640,3712,128,128,item.shadelord_eye,Shadelord Eye,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,45b31983611f981e1761b6a6399e4b9717cec2c2288d54f2192695cefa73927e
296,29,6,768,3712,128,128,item.mammoth_tusk,Mammoth Tusk,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,b29eb7e8fda182d76d844e7399c09006e4aef670f232a903b45b0f82e0c64b24
297,29,7,896,3712,128,128,item.skyserpent_scale,Skyserpent Scale,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,c9a388c336231a355c4895e711d34cb039c7b54f7fbfb96039f481c59ac1d2f1
298,29,8,1024,3712,128,128,item.infernal_cinder,Infernal Cinder,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,61db01d324298b8a50aaf57953f771ff6df00bbe630ce7c45467e4f7a57bf6b6
299,29,9,1152,3712,128,128,item.lich_phylactery,Lich Phylactery,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,532d9a13e4ecde32c57ed7ed47d5d41d85f386ed0a17b7f18edb780a29885e53
300,30,0,0,3840,128,128,item.timekeeper_gear,Timekeeper Gear,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,5e402a29b59024f44855fe4a5dcc586b66a1eacf1676bb03d67971fcfe0899eb
301,30,1,128,3840,128,128,item.forgemaster_heart,Forgemaster Heart,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,5dc963ca2073a0b9a285ffdbabd16ebe7c71173bc18d64ef11db32cd70166333
302,30,2,256,3840,128,128,item.voidweaver_filament,Voidweaver Filament,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,9a72ff91953de06775791ff0a426150f8a520057a87b55a8af971240cd2eac44
303,30,3,384,3840,128,128,item.mawkraken_ink,Mawkraken Ink,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,e3bf5b89f66082021a0fd4dbd2159eb87471f98cfcedb04206af2eb006cba7d4
304,30,4,512,3840,128,128,item.ashen_rune,Ashen Rune,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,462a9cb23cb4a126a3e0be53a87fe6ba8df7b12c4419fdc637a5bccf8d352548
305,30,5,640,3840,128,128,item.glacial_heart,Glacial Heart,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,3129d3b7237972a3c03a199d611bf6d1075abb823053620c489db8a5c1905aec
306,30,6,768,3840,128,128,item.primordial_essence,Primordial Essence,trade.monster_drop,False,1,supplied indexed monster-drop sheet / generated tier 33-34,a4384ccee5295708811148fc2579a0757865ecd2ad73b2cc37e7bf0833f686e7
307,30,7,896,3840,128,128,item.cotton_remnant,Cotton Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,d25c182da7ba5d72b395aabe631e5c1382d35fcf2a9cee12bc8d9d78fbb43f46
308,30,8,1024,3840,128,128,item.flax_remnant,Flax Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,cf94b2cc96d03e5e3550164e1de1c41403c9b0f626944225bf48f7742c09e159
309,30,9,1152,3840,128,128,item.wool_remnant,Wool Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,00516f09e28aa74ec11d161bb4a318602bc5fa9d505b24bc68550078531ebc81
310,31,0,0,3968,128,128,item.silk_remnant,Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,e4c47982c67c2d89e379ef940b3ba89c5dc3d701ac608860b09067f43a6417d5
311,31,1,128,3968,128,128,item.mythril_silk_remnant,Mythril Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,ffa118bbb44252063cff64b9e4078553afc0ce330842d3918ecd172b0b7dc1d7
312,31,2,256,3968,128,128,item.starweave_remnant,Starweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,77614357c979c6167b23ffca9e0acae858978d63574830b1a7a962009b90386b
313,31,3,384,3968,128,128,item.shadowweave_remnant,Shadowweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,3c938bbf3ab67425811cd04f7707adb0adbd761a74bf120206cb21a920acc787
314,31,4,512,3968,128,128,item.runic_thread_remnant,Runic Thread Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,b492ff66a9b9c631a35025e6d6012dc89afd4643af458f675fb66f0bb5082487
315,31,5,640,3968,128,128,item.dragonscale_silk_remnant,Dragonscale Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,d538c599575cfb7c9defa181615cc001c51c98017d228666aef62a864f52c08a
316,31,6,768,3968,128,128,item.aether_silk_remnant,Aether Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,5391b75af1f3104b5610303988eb75296ebcfad385035c51029d9cea718a6d9f
317,31,7,896,3968,128,128,item.void_thread_remnant,Void Thread Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,acd4fa4f54faa70ad72baf97a6e6bf3bfac278f845e0cd3a788bf43e3f81eabc
318,31,8,1024,3968,128,128,item.celestial_silk_remnant,Celestial Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,1ecde6850de1a7f0295b5ef0289e62f235b8b2f547da31d8d4827fbfb9220e32
319,31,9,1152,3968,128,128,item.bloodweave_remnant,Bloodweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,5ed040050a2537219b916337f0d08ab77a5e1b4af194b03b2bd4a7ca2dc6b345
320,32,0,0,4096,128,128,item.moonsilk_remnant,Moonsilk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,c848a31a13f0a7cba958c8442c89265fc661155b3949e1eceb76bb48df165791
321,32,1,128,4096,128,128,item.sunweave_remnant,Sunweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,b136c10903b7a6e9f0a7bfcc092e16cb67c860502426ae049a956d89ab4550e4
322,32,2,256,4096,128,128,item.netherweave_remnant,Netherweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,095fad2f2df4a088a9863501c52c1892d5b76d33b6d5908c6e9d7e0781865e00
323,32,3,384,4096,128,128,item.stormsilk_remnant,Stormsilk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,8459fa236bd07d5b2347bf1a46eb92d3989680f074286566d6194b845ba4665b
324,32,4,512,4096,128,128,item.regal_silk_remnant,Regal Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,fa36a4accdaee7ff9276879b564741dd025a366f6105260bf52e48072b245cc2
325,32,5,640,4096,128,128,item.eternal_weave_remnant,Eternal Weave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,188eca9a7277da232cfdd05a5b4dff8d96e3eafda4c5d9aa46952f4015874fe0
326,32,6,768,4096,128,128,item.astral_silk_remnant,Astral Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,05e2d59b746145586027dcc1243d7a9231565ad35569d5b505f6bbc4eb958ee7
327,32,7,896,4096,128,128,item.gravity_weave_remnant,Gravity Weave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,de3bd6b60449d510cd74e46434c66e7a9b9f21d80ff779b2d126eb1a4593fbff
328,32,8,1024,4096,128,128,item.frostweave_remnant,Frostweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,07c776e9d7156333e35288e5b9c00c5f838ff85356bb744230f10afbf2dd4d74
329,32,9,1152,4096,128,128,item.duskweave_remnant,Duskweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,b212d1ae9b6d29556a637ce48514e7a370b85bbfc0cb98adf77f6a5c70b97d66
330,33,0,0,4224,128,128,item.titanweave_remnant,Titanweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,d6432a2e3dfc998f3013bc30b028f9c7462de454690b2812195fbc0a6f31d6eb
331,33,1,128,4224,128,128,item.skysilk_remnant,Skysilk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,93b8b86dfe31d6719e8c6cc184658aae8a63f871dcc46048981f92e65312dd27
332,33,2,256,4224,128,128,item.emberweave_remnant,Emberweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,53842b0b97f8e33cf0e94d268d1cd657f6243647af8fab7321050e6df83d85e6
333,33,3,384,4224,128,128,item.soulweave_remnant,Soulweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,a7efcba23c90c62ff2eea80637189ca88cde17ec6553fe0b92680f7ef6af9ba5
334,33,4,512,4224,128,128,item.chronoweave_remnant,Chronoweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,31dd66655c784c918a7633c7297b79da25782ae966094762da693209fa9b8e26
335,33,5,640,4224,128,128,item.worldweave_remnant,Worldweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,1251e78e71724c1c3f5db0a319e6d15b4f3e7f27ada70e34e0f0458540469ea6
336,33,6,768,4224,128,128,item.voidglass_silk_remnant,Voidglass Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,a58e604c5584427cf1226daf1fe3d9338ac8dad8a38832c9ae56dbcd29a8288c
337,33,7,896,4224,128,128,item.abyssal_silk_remnant,Abyssal Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,895782f6f0ca4d8a9ebbff0f1d39f745ff7e894f391cd6615939fa7177b76581
338,33,8,1024,4224,128,128,item.ashweave_remnant,Ashweave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,0208187575ef0e8e9b42d8baa039c2eac2b020e872cbde4e1e35891e7c08f515
339,33,9,1152,4224,128,128,item.glacial_silk_remnant,Glacial Silk Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,73ae004033a6823a8d388002921788e5f4a79cd0a6bee554c483f6110181ee08
340,34,0,0,4352,128,128,item.primordial_weave_remnant,Primordial Weave Silkbind Thread,trade.silkbind,False,1,generated Silkbind spool family,1a19cf15ece18588308bbd8bdaf443b305278119af758587fbc146d21431e988
341,34,1,128,4352,128,128,item.trader_token,Trader's Token,trade.token,False,1,generated utility archetype,dc6cd5ffa065041b3a6360efdcdd32f23e2f3f65d4ce4a994aacddb45d47550d
342,34,2,256,4352,128,128,potion.standard.xp,Standard XP Potion ×34,consumable.potion.xp,True,34,approved six-icon potion family,7e28b1e9f993aebeb6c586e622b647503fd1596f1708232ee953ee35378128e0
343,34,3,384,4352,128,128,potion.standard.atk,Standard ATK Potion ×34,consumable.potion.atk,True,34,approved six-icon potion family,d5e3b3c277df144a432466ab010ed9d82c7a8d0de36073f040e4afc1038eca0e
344,34,4,512,4352,128,128,potion.standard.def,Standard DEF Potion ×34,consumable.potion.def,True,34,approved six-icon potion family,1964b65aa506bd3051c84ae2791a278477523bbd4b01c46e9a81a066e0a82be7
345,34,5,640,4352,128,128,potion.super.xp,Super XP Potion ×34,consumable.potion.super_xp,True,34,approved six-icon potion family,f875e840bbb633c6d5ebb4ca4389c51a650655ee3297f64ff7bc66720f11c8de
346,34,6,768,4352,128,128,potion.super.atk,Super ATK Potion ×34,consumable.potion.super_atk,True,34,approved six-icon potion family,9d4f2e911d4f5f10cda0ea24ae2e4726d4225c1ef2ad182d7e3af6d4645b5dd5
347,34,7,896,4352,128,128,potion.super.def,Super DEF Potion ×34,consumable.potion.super_def,True,34,approved six-icon potion family,6356b3084087c8067d58db97594eb0564f2265a3ee9d9c3a420f2324cd5975cc
348,34,8,1024,4352,128,128,scroll.combat,Combat XP Scroll ×34,consumable.xp_scroll.combat,True,34,tier-neutral XP scroll archetype,3d3ebc21f25691bd7fcaa31c64d139164bfc5507238aec22a511812c67c8acaf
349,34,9,1152,4352,128,128,scroll.mining,Mining XP Scroll ×34,consumable.xp_scroll.mining,True,34,tier-neutral XP scroll archetype,d61f0b9f6abb683da418acf2431786c22d32cf8c627f99bec5c607af05161e19
350,35,0,0,4480,128,128,scroll.gathering,Gathering XP Scroll ×34,consumable.xp_scroll.gathering,True,34,tier-neutral XP scroll archetype,d1ad9ee4451aa3732208e5193ff130a25a7f995e117a5f22d95f86fcc785fa54
351,35,1,128,4480,128,128,scroll.smithing,Smithing XP Scroll ×34,consumable.xp_scroll.smithing,True,34,tier-neutral XP scroll archetype,7ad9e82b5a766b9441fc5a32170dc092eb911c45a816ac419ad3a50000287af6
352,35,2,256,4480,128,128,scroll.alchemy,Alchemy XP Scroll ×34,consumable.xp_scroll.alchemy,True,34,tier-neutral XP scroll archetype,95381caabfd4542522afc9abfa085f10118bb0878b1744414a45df5c39bb871c
353,35,3,384,4480,128,128,scroll.jewelcrafting,Jewelcrafting XP Scroll ×34,consumable.xp_scroll.jewelcrafting,True,34,tier-neutral XP scroll archetype,d663fa9381dc902196ac741ccb643322cd21e73a81928eb199cb3852e5620f58
354,35,4,512,4480,128,128,scroll.spellcrafting,Spellcrafting XP Scroll ×34,consumable.xp_scroll.spellcrafting,True,34,tier-neutral XP scroll archetype,1949afc9ea421b40acca59da387e3075ca9e4e72d855bb63354f9f82117f3187
355,35,5,640,4480,128,128,enchant.weapon_attack,Weapon Attack Enchant ×34,consumable.enchant.weapon_attack,True,34,tier-neutral enchantment archetype,3884dfff7bc0f30db7680da8f34f4a6321a51a4c91443be7faf20e4a2fffdffd
356,35,6,768,4480,128,128,enchant.ring_experience,Ring Experience Enchant ×34,consumable.enchant.ring_experience,True,34,tier-neutral enchantment archetype,90a5dc5886212b1e500a02ad18cf8aba72cf706b6ae696bedfb3ae4667816563
357,35,7,896,4480,128,128,enchant.helm_gold_find,Helm Gold Find Enchant ×34,consumable.enchant.helm_gold_find,True,34,tier-neutral enchantment archetype,0c818746cce86016c12dc6b7d47208cfb19239ea7287018a8ae6bd283ebe79bc
358,35,8,1024,4480,128,128,enchant.gloves_item_find,Gloves Item Find Enchant ×34,consumable.enchant.gloves_item_find,True,34,tier-neutral enchantment archetype,7f05821b74308f3e44f03a53253a3ae1604383c4f0c69c65cdae53e02be0a929
359,35,9,1152,4480,128,128,enchant.boots_gather,Boots Gather Enchant ×34,consumable.enchant.boots_gather,True,34,tier-neutral enchantment archetype,bcfd88f5489d3f4721caaf07aca11549c383ffc087505fe299db8e7e2a5eec36
360,36,0,0,4608,128,128,shard.smithing,Smithing XP Shard ×34,consumable.xp_shard.smithing,True,34,tier-neutral XP-shard archetype,5f7f5fb65fd73ed7c23164cd15e2eea3331f9d3deff954fef4d990572c3eaaef
361,36,1,128,4608,128,128,shard.alchemy,Alchemy XP Shard ×34,consumable.xp_shard.alchemy,True,34,tier-neutral XP-shard archetype,e5a9b4ef5203dc090ff2021dff7d0c228ab81531163700fe5d361587ba275ac1
362,36,2,256,4608,128,128,cache.arcane,Arcane Cache ×34,consumable.cache.arcane,True,34,tier-neutral cache archetype,0a933484e161dccc2cd5601dcb8d4d3ca9e74baf7f1a617b1fd6372b794b28d8
363,36,3,384,4608,128,128,cache.lesser_arcane,Lesser Arcane Cache ×34,consumable.cache.lesser_arcane,True,34,tier-neutral cache archetype,d71531b06ac00acf8eb544f5cb1e834f9340a0e108c351b5ae50e4c2c01af4e2
364,36,4,512,4608,128,128,orb.upgrade,Upgrade Orb ×34,consumable.upgrade_orb,True,34,tier-neutral Upgrade Orb archetype,d6d2d6f454772d12c5bca339ecc019287b99074eb60f5ddd921a0327f939124c
365,36,5,640,4608,128,128,plate.reinforcement,Reinforcement Plate ×34,consumable.reinforcement_plate,True,34,tier-neutral reinforcement archetype,64640911f5aaf94c38b05871aecde257e89d632b44f4f21d355252e94554bbb3
366,36,6,768,4608,128,128,item.cache_compass,Cache Compass,consumable.utility.cache_compass,False,1,generated utility archetype,1bc2dc373370b916ba40909e6a6dd9600807ed6729333cb14e393efa78180c13
367,36,7,896,4608,128,128,item.arcane_amplifier,Arcane Amplifier,consumable.utility.arcane_amplifier,False,1,generated utility archetype,2e0e07e9c593d724bb9e207a8d08439381a841599105470a493464c18da46e59
368,36,8,1024,4608,128,128,item.void_lens,Void Lens,consumable.utility.void_lens,False,1,generated utility archetype,10a58a7d3861c956dab126e41f190b41ba9c5b87294d039775978f6e998d8d6d
369,36,9,1152,4608,128,128,item.cache_badge_token_treasure_hunter,Treasure Hunter Badge Token,consumable.cosmetic_token,False,1,generated cosmetic-token source,54c61ce09d507ebea3136ae8568fcb105ae3a54d62b3ddcaea72bf547fbfc4c0
370,37,0,0,4736,128,128,item.cache_badge_token_fortune_seeker,Fortune Seeker Badge Token,consumable.cosmetic_token,False,1,generated cosmetic-token source,5ea5edc005b948d58cf4a9d48d6249cd121ba42847493cc47b7a27feef5388a3
371,37,1,128,4736,128,128,item.cache_color_token_fortune_gold,Fortune's Gold Color Token,consumable.cosmetic_token,False,1,generated cosmetic-token source,da412f15033be3977900ce2a7bc2237a0d0ed71d2e70704967ba748468222756
372,37,2,256,4736,128,128,item.cache_color_token_cache_jade,Cache Jade Color Token,consumable.cosmetic_token,False,1,generated cosmetic-token source,82a4f33a72b04f0dfe222609e41f75bc1f7ead41d815ac954c3db4cb4b1e320d
373,37,3,384,4736,128,128,item.cache_title_token_cache_hunter,Token: The Cache Hunter,consumable.cosmetic_token,False,1,generated cosmetic-token source,21e1df7e9ab914ef693af5ef0ea3770af2351ee666cd2f62107aae06a7c94ee9
374,37,4,512,4736,128,128,item.cache_title_token_fortunes_chosen,Token: Fortune's Chosen,consumable.cosmetic_token,False,1,generated cosmetic-token source,d951920e847992415fc1c3a64018921d0a2195b72a964480362fa9358f6ed47b
