item_id,name,category,subcategory,tier,group,art_source,shared_icon_key,index,row,column,x,y,width,height,original_r3_index,original_r2_index
kingssteel_xp_scroll_herbing,Kingssteel Scroll of Gathering,Consumable,XP Scroll,18,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,433,631
eternium_xp_scroll_herbing,Eternium Scroll of Gathering,Consumable,XP Scroll,19,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,434,632
astralium_xp_scroll_herbing,Astralium Scroll of Gathering,Consumable,XP Scroll,20,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,435,633
gravite_xp_scroll_herbing,Gravite Scroll of Gathering,Consumable,XP Scroll,21,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,436,634
frostiron_xp_scroll_herbing,Frostiron Scroll of Gathering,Consumable,XP Scroll,22,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,437,635
dusksteel_xp_scroll_herbing,Dusksteel Scroll of Gathering,Consumable,XP Scroll,23,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,438,636
titanium_xp_scroll_herbing,Titanium Scroll of Gathering,Consumable,XP Scroll,24,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,439,637
skysteel_xp_scroll_herbing,Skysteel Scroll of Gathering,Consumable,XP Scroll,25,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,440,638
emberium_xp_scroll_herbing,Emberium Scroll of Gathering,Consumable,XP Scroll,26,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,441,639
soulsteel_xp_scroll_herbing,Soulsteel Scroll of Gathering,Consumable,XP Scroll,27,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,442,640
chronite_xp_scroll_herbing,Chronite Scroll of Gathering,Consumable,XP Scroll,28,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,443,641
worldforge_xp_scroll_herbing,Worldforge Scroll of Gathering,Consumable,XP Scroll,29,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,444,642
voidglass_xp_scroll_herbing,Voidglass Scroll of Gathering,Consumable,XP Scroll,30,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,445,643
thalassic_xp_scroll_herbing,Thalassic Scroll of Gathering,Consumable,XP Scroll,31,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,446,644
ashspire_xp_scroll_herbing,Ashspire Scroll of Gathering,Consumable,XP Scroll,32,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,447,645
glacirite_xp_scroll_herbing,Glacirite Scroll of Gathering,Consumable,XP Scroll,33,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,448,646
primordite_xp_scroll_herbing,Primordite Scroll of Gathering,Consumable,XP Scroll,34,consumable.xp_scroll.gathering,tier-neutral XP scroll archetype,scroll.gathering,350,35,0,0,4480,128,128,449,647
copper_xp_scroll_smithing,Copper Scroll of Smithing,Consumable,XP Scroll,1,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,450,648
iron_xp_scroll_smithing,Iron Scroll of Smithing,Consumable,XP Scroll,2,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,451,649
silver_xp_scroll_smithing,Silver Scroll of Smithing,Consumable,XP Scroll,3,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,452,650
gold_xp_scroll_smithing,Gold Scroll of Smithing,Consumable,XP Scroll,4,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,453,651
mythril_xp_scroll_smithing,Mythril Scroll of Smithing,Consumable,XP Scroll,5,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,454,652
starsteel_xp_scroll_smithing,Starsteel Scroll of Smithing,Consumable,XP Scroll,6,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,455,653
obsidian_xp_scroll_smithing,Obsidian Scroll of Smithing,Consumable,XP Scroll,7,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,456,654
runite_xp_scroll_smithing,Runite Scroll of Smithing,Consumable,XP Scroll,8,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,457,655
dragonsteel_xp_scroll_smithing,Dragonsteel Scroll of Smithing,Consumable,XP Scroll,9,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,458,656
aethersteel_xp_scroll_smithing,Aethersteel Scroll of Smithing,Consumable,XP Scroll,10,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,459,657
voidiron_xp_scroll_smithing,Voidiron Scroll of Smithing,Consumable,XP Scroll,11,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,460,658
celestium_xp_scroll_smithing,Celestium Scroll of Smithing,Consumable,XP Scroll,12,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,461,659
bloodstone_xp_scroll_smithing,Bloodstone Scroll of Smithing,Consumable,XP Scroll,13,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,462,660
moonsteel_xp_scroll_smithing,Moonsteel Scroll of Smithing,Consumable,XP Scroll,14,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,463,661
sunforged_xp_scroll_smithing,Sunforged Scroll of Smithing,Consumable,XP Scroll,15,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,464,662
netherite_xp_scroll_smithing,Netherite Scroll of Smithing,Consumable,XP Scroll,16,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,465,663
stormglass_xp_scroll_smithing,Stormglass Scroll of Smithing,Consumable,XP Scroll,17,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,466,664
kingssteel_xp_scroll_smithing,Kingssteel Scroll of Smithing,Consumable,XP Scroll,18,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,467,665
eternium_xp_scroll_smithing,Eternium Scroll of Smithing,Consumable,XP Scroll,19,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,468,666
astralium_xp_scroll_smithing,Astralium Scroll of Smithing,Consumable,XP Scroll,20,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,469,667
gravite_xp_scroll_smithing,Gravite Scroll of Smithing,Consumable,XP Scroll,21,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,470,668
frostiron_xp_scroll_smithing,Frostiron Scroll of Smithing,Consumable,XP Scroll,22,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,471,669
dusksteel_xp_scroll_smithing,Dusksteel Scroll of Smithing,Consumable,XP Scroll,23,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,472,670
titanium_xp_scroll_smithing,Titanium Scroll of Smithing,Consumable,XP Scroll,24,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,473,671
skysteel_xp_scroll_smithing,Skysteel Scroll of Smithing,Consumable,XP Scroll,25,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,474,672
emberium_xp_scroll_smithing,Emberium Scroll of Smithing,Consumable,XP Scroll,26,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,475,673
soulsteel_xp_scroll_smithing,Soulsteel Scroll of Smithing,Consumable,XP Scroll,27,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,476,674
chronite_xp_scroll_smithing,Chronite Scroll of Smithing,Consumable,XP Scroll,28,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,477,675
worldforge_xp_scroll_smithing,Worldforge Scroll of Smithing,Consumable,XP Scroll,29,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,478,676
voidglass_xp_scroll_smithing,Voidglass Scroll of Smithing,Consumable,XP Scroll,30,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,479,677
thalassic_xp_scroll_smithing,Thalassic Scroll of Smithing,Consumable,XP Scroll,31,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,480,678
ashspire_xp_scroll_smithing,Ashspire Scroll of Smithing,Consumable,XP Scroll,32,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,481,679
glacirite_xp_scroll_smithing,Glacirite Scroll of Smithing,Consumable,XP Scroll,33,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,482,680
primordite_xp_scroll_smithing,Primordite Scroll of Smithing,Consumable,XP Scroll,34,consumable.xp_scroll.smithing,tier-neutral XP scroll archetype,scroll.smithing,351,35,1,128,4480,128,128,483,681
copper_xp_scroll_alchemy,Copper Scroll of Alchemy,Consumable,XP Scroll,1,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,484,682
iron_xp_scroll_alchemy,Iron Scroll of Alchemy,Consumable,XP Scroll,2,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,485,683
silver_xp_scroll_alchemy,Silver Scroll of Alchemy,Consumable,XP Scroll,3,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,486,684
gold_xp_scroll_alchemy,Gold Scroll of Alchemy,Consumable,XP Scroll,4,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,487,685
mythril_xp_scroll_alchemy,Mythril Scroll of Alchemy,Consumable,XP Scroll,5,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,488,686
starsteel_xp_scroll_alchemy,Starsteel Scroll of Alchemy,Consumable,XP Scroll,6,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,489,687
obsidian_xp_scroll_alchemy,Obsidian Scroll of Alchemy,Consumable,XP Scroll,7,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,490,688
runite_xp_scroll_alchemy,Runite Scroll of Alchemy,Consumable,XP Scroll,8,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,491,689
dragonsteel_xp_scroll_alchemy,Dragonsteel Scroll of Alchemy,Consumable,XP Scroll,9,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,492,690
aethersteel_xp_scroll_alchemy,Aethersteel Scroll of Alchemy,Consumable,XP Scroll,10,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,493,691
voidiron_xp_scroll_alchemy,Voidiron Scroll of Alchemy,Consumable,XP Scroll,11,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,494,692
celestium_xp_scroll_alchemy,Celestium Scroll of Alchemy,Consumable,XP Scroll,12,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,495,693
bloodstone_xp_scroll_alchemy,Bloodstone Scroll of Alchemy,Consumable,XP Scroll,13,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,496,694
moonsteel_xp_scroll_alchemy,Moonsteel Scroll of Alchemy,Consumable,XP Scroll,14,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,497,695
sunforged_xp_scroll_alchemy,Sunforged Scroll of Alchemy,Consumable,XP Scroll,15,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,498,696
netherite_xp_scroll_alchemy,Netherite Scroll of Alchemy,Consumable,XP Scroll,16,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,499,697
stormglass_xp_scroll_alchemy,Stormglass Scroll of Alchemy,Consumable,XP Scroll,17,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,500,698
kingssteel_xp_scroll_alchemy,Kingssteel Scroll of Alchemy,Consumable,XP Scroll,18,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,501,699
eternium_xp_scroll_alchemy,Eternium Scroll of Alchemy,Consumable,XP Scroll,19,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,502,700
astralium_xp_scroll_alchemy,Astralium Scroll of Alchemy,Consumable,XP Scroll,20,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,503,701
gravite_xp_scroll_alchemy,Gravite Scroll of Alchemy,Consumable,XP Scroll,21,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,504,702
frostiron_xp_scroll_alchemy,Frostiron Scroll of Alchemy,Consumable,XP Scroll,22,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,505,703
dusksteel_xp_scroll_alchemy,Dusksteel Scroll of Alchemy,Consumable,XP Scroll,23,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,506,704
titanium_xp_scroll_alchemy,Titanium Scroll of Alchemy,Consumable,XP Scroll,24,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,507,705
skysteel_xp_scroll_alchemy,Skysteel Scroll of Alchemy,Consumable,XP Scroll,25,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,508,706
emberium_xp_scroll_alchemy,Emberium Scroll of Alchemy,Consumable,XP Scroll,26,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,509,707
soulsteel_xp_scroll_alchemy,Soulsteel Scroll of Alchemy,Consumable,XP Scroll,27,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,510,708
chronite_xp_scroll_alchemy,Chronite Scroll of Alchemy,Consumable,XP Scroll,28,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,511,709
worldforge_xp_scroll_alchemy,Worldforge Scroll of Alchemy,Consumable,XP Scroll,29,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,512,710
voidglass_xp_scroll_alchemy,Voidglass Scroll of Alchemy,Consumable,XP Scroll,30,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,513,711
thalassic_xp_scroll_alchemy,Thalassic Scroll of Alchemy,Consumable,XP Scroll,31,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,514,712
ashspire_xp_scroll_alchemy,Ashspire Scroll of Alchemy,Consumable,XP Scroll,32,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,515,713
glacirite_xp_scroll_alchemy,Glacirite Scroll of Alchemy,Consumable,XP Scroll,33,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,516,714
primordite_xp_scroll_alchemy,Primordite Scroll of Alchemy,Consumable,XP Scroll,34,consumable.xp_scroll.alchemy,tier-neutral XP scroll archetype,scroll.alchemy,352,35,2,256,4480,128,128,517,715
copper_xp_scroll_jewelcrafting,Copper Scroll of Jewelcrafting,Consumable,XP Scroll,1,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,518,716
iron_xp_scroll_jewelcrafting,Iron Scroll of Jewelcrafting,Consumable,XP Scroll,2,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,519,717
silver_xp_scroll_jewelcrafting,Silver Scroll of Jewelcrafting,Consumable,XP Scroll,3,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,520,718
gold_xp_scroll_jewelcrafting,Gold Scroll of Jewelcrafting,Consumable,XP Scroll,4,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,521,719
mythril_xp_scroll_jewelcrafting,Mythril Scroll of Jewelcrafting,Consumable,XP Scroll,5,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,522,720
starsteel_xp_scroll_jewelcrafting,Starsteel Scroll of Jewelcrafting,Consumable,XP Scroll,6,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,523,721
obsidian_xp_scroll_jewelcrafting,Obsidian Scroll of Jewelcrafting,Consumable,XP Scroll,7,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,524,722
runite_xp_scroll_jewelcrafting,Runite Scroll of Jewelcrafting,Consumable,XP Scroll,8,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,525,723
dragonsteel_xp_scroll_jewelcrafting,Dragonsteel Scroll of Jewelcrafting,Consumable,XP Scroll,9,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,526,724
aethersteel_xp_scroll_jewelcrafting,Aethersteel Scroll of Jewelcrafting,Consumable,XP Scroll,10,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,527,725
voidiron_xp_scroll_jewelcrafting,Voidiron Scroll of Jewelcrafting,Consumable,XP Scroll,11,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,528,726
celestium_xp_scroll_jewelcrafting,Celestium Scroll of Jewelcrafting,Consumable,XP Scroll,12,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,529,727
bloodstone_xp_scroll_jewelcrafting,Bloodstone Scroll of Jewelcrafting,Consumable,XP Scroll,13,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,530,728
moonsteel_xp_scroll_jewelcrafting,Moonsteel Scroll of Jewelcrafting,Consumable,XP Scroll,14,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,531,729
sunforged_xp_scroll_jewelcrafting,Sunforged Scroll of Jewelcrafting,Consumable,XP Scroll,15,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,532,730
netherite_xp_scroll_jewelcrafting,Netherite Scroll of Jewelcrafting,Consumable,XP Scroll,16,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,533,731
stormglass_xp_scroll_jewelcrafting,Stormglass Scroll of Jewelcrafting,Consumable,XP Scroll,17,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,534,732
kingssteel_xp_scroll_jewelcrafting,Kingssteel Scroll of Jewelcrafting,Consumable,XP Scroll,18,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,535,733
eternium_xp_scroll_jewelcrafting,Eternium Scroll of Jewelcrafting,Consumable,XP Scroll,19,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,536,734
astralium_xp_scroll_jewelcrafting,Astralium Scroll of Jewelcrafting,Consumable,XP Scroll,20,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,537,735
gravite_xp_scroll_jewelcrafting,Gravite Scroll of Jewelcrafting,Consumable,XP Scroll,21,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,538,736
frostiron_xp_scroll_jewelcrafting,Frostiron Scroll of Jewelcrafting,Consumable,XP Scroll,22,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,539,737
dusksteel_xp_scroll_jewelcrafting,Dusksteel Scroll of Jewelcrafting,Consumable,XP Scroll,23,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,540,738
titanium_xp_scroll_jewelcrafting,Titanium Scroll of Jewelcrafting,Consumable,XP Scroll,24,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,541,739
skysteel_xp_scroll_jewelcrafting,Skysteel Scroll of Jewelcrafting,Consumable,XP Scroll,25,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,542,740
emberium_xp_scroll_jewelcrafting,Emberium Scroll of Jewelcrafting,Consumable,XP Scroll,26,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,543,741
soulsteel_xp_scroll_jewelcrafting,Soulsteel Scroll of Jewelcrafting,Consumable,XP Scroll,27,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,544,742
chronite_xp_scroll_jewelcrafting,Chronite Scroll of Jewelcrafting,Consumable,XP Scroll,28,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,545,743
worldforge_xp_scroll_jewelcrafting,Worldforge Scroll of Jewelcrafting,Consumable,XP Scroll,29,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,546,744
voidglass_xp_scroll_jewelcrafting,Voidglass Scroll of Jewelcrafting,Consumable,XP Scroll,30,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,547,745
thalassic_xp_scroll_jewelcrafting,Thalassic Scroll of Jewelcrafting,Consumable,XP Scroll,31,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,548,746
ashspire_xp_scroll_jewelcrafting,Ashspire Scroll of Jewelcrafting,Consumable,XP Scroll,32,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,549,747
glacirite_xp_scroll_jewelcrafting,Glacirite Scroll of Jewelcrafting,Consumable,XP Scroll,33,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,550,748
primordite_xp_scroll_jewelcrafting,Primordite Scroll of Jewelcrafting,Consumable,XP Scroll,34,consumable.xp_scroll.jewelcrafting,tier-neutral XP scroll archetype,scroll.jewelcrafting,353,35,3,384,4480,128,128,551,749
copper_xp_scroll_spellcrafting,Copper Scroll of Spellcrafting,Consumable,XP Scroll,1,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,552,750
iron_xp_scroll_spellcrafting,Iron Scroll of Spellcrafting,Consumable,XP Scroll,2,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,553,751
silver_xp_scroll_spellcrafting,Silver Scroll of Spellcrafting,Consumable,XP Scroll,3,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,554,752
gold_xp_scroll_spellcrafting,Gold Scroll of Spellcrafting,Consumable,XP Scroll,4,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,555,753
mythril_xp_scroll_spellcrafting,Mythril Scroll of Spellcrafting,Consumable,XP Scroll,5,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,556,754
starsteel_xp_scroll_spellcrafting,Starsteel Scroll of Spellcrafting,Consumable,XP Scroll,6,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,557,755
obsidian_xp_scroll_spellcrafting,Obsidian Scroll of Spellcrafting,Consumable,XP Scroll,7,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,558,756
runite_xp_scroll_spellcrafting,Runite Scroll of Spellcrafting,Consumable,XP Scroll,8,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,559,757
dragonsteel_xp_scroll_spellcrafting,Dragonsteel Scroll of Spellcrafting,Consumable,XP Scroll,9,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,560,758
aethersteel_xp_scroll_spellcrafting,Aethersteel Scroll of Spellcrafting,Consumable,XP Scroll,10,consumable.xp_scroll.spellcrafting,tier-neutral XP scroll archetype,scroll.spellcrafting,354,35,4,512,4480,128,128,561,759
